MAT188H1F, ,9/4/2014,1,Fri,10,11,BA1180, , ,  ,,
MAT188H1F,LEC 0105,9/4/2014,1,Wed,11,12,BA1190, , ,  ,,
MAT188H1F, ,9/4/2014,1,Thu,11,12,BA1190, , ,  ,,
MAT188H1F, ,9/4/2014,1,Mon,11,12,BA1190, , ,  ,,
MAT188H1F,LEC 0106,9/4/2014,1,Mon,17,18,MC252, , ,  ,,
MAT188H1F, ,9/4/2014,1,Wed,17,18,MC252, , ,  ,,
MAT188H1F, ,9/4/2014,1,Thu,17,18,MC252, , ,  ,,
MAT188H1F,LEC 0107,9/4/2014,1,Mon,11,12,MC254, , ,  ,,
MAT188H1F, ,9/4/2014,1,Wed,11,12,MC254, , ,  ,,
MAT188H1F, ,9/4/2014,1,Thu,11,12,MC254, , ,  ,,
MAT188H1F,LEC 0108,9/4/2014,1,Wed,9,10,WB116, , ,  ,,
MAT188H1F, ,9/4/2014,1,Fri,11,12,WB116, , ,  ,,
MAT188H1F, ,9/4/2014,1,Thu,10,11,BA1170, , ,  ,,
MAT188H1F,TUT 0101,9/4/2014,1,Thu,15,16,WB342, , ,  ,,
MAT188H1F,TUT 0102,9/4/2014,1,Mon,9,10,RS310, , ,  ,,
MAT188H1F,TUT 0103,9/4/2014,1,Tue,15,16,GB412, , ,  ,,
MAT188H1F,TUT 0104,9/4/2014,1,Mon,11,12,GB404, , ,  ,,
MAT188H1F,TUT 0105,9/4/2014,1,Wed,14,15,GB304, , ,  ,,
MAT188H1F,TUT 0106,9/4/2014,1,Thu,14,15,WB342, , ,  ,,
MAT188H1F,TUT 0107,9/4/2014,1,Fri,14,15,WB342, , ,  ,,
MAT188H1F,TUT 0108,9/4/2014,1,Fri,17,18,WB342, , ,  ,,
MAT188H1F,TUT 0109,9/4/2014,1,Fri,10,11,WB342, , ,  ,,
MAT188H1F,TUT 0110,9/4/2014,1,Tue,11,12,GB412, , ,  ,,
MAT188H1F,TUT 0111,9/4/2014,1,Mon,17,18,WB342, , ,  ,,
MAT188H1F,TUT 0112,9/4/2014,1,Fri,14,15,WB130, , ,  ,,
MAT188H1F,TUT 0113,9/4/2014,1,Mon,12,13,WB342, , ,  ,,
MAT188H1F,TUT 0114,9/4/2014,1,Fri,12,13,WB342, , ,  ,,
MAT188H1F,TUT 0115,9/4/2014,1,Wed,16,17,RS310, , ,  ,,
MAT188H1F,TUT 0116,9/4/2014,1,Wed,14,15,WB342, , ,  ,,
MAT194H1F,LEC 0101,9/4/2014,1,Mon,11,12,SF1101, ,"Stangeby, Peter",  ,,
MAT194H1F, ,9/4/2014,1,Wed,14,15,SF1101, ,"Stangeby, Peter",  ,,
MAT194H1F, ,9/4/2014,1,Thu,13,14,SF1101, ,"Stangeby, Peter",  ,,
MAT194H1F,LEC 0102,9/4/2014,1,Thu,16,17,BA1130, , ,  ,,
MAT194H1F, ,9/4/2014,1,Fri,16,17,BA1130, , ,  ,,
MAT194H1F, ,9/4/2014,1,Mon,13,14,SF1101, , ,  ,,
MAT194H1F,TUT 0101,9/4/2014,1,Tue,11,12,WB144, , ,  ,,
MAT194H1F,TUT 0102,9/4/2014,1,Tue,11,12,BA2159, , ,  ,,
MAT194H1F,TUT 0103,9/4/2014,1,Tue,11,12,BA3008, , ,  ,,
MAT194H1F,TUT 0104,9/4/2014,1,Thu,17,18,BA3012, , ,  ,,
MAT194H1F,TUT 0105,9/4/2014,1,Tue,15,16,BA2159, , ,  ,,
MAT194H1F,TUT 0106,9/4/2014,1,Tue,15,16,BA3008, , ,  ,,
MAT194H1F,TUT 0107,9/4/2014,1,Wed,9,10,WB144, , ,  ,,
MAT194H1F,TUT 0108,9/4/2014,1,Wed,9,10,BA2159, , ,  ,,
MAT194H1F,TUT 0109,9/4/2014,1,Wed,9,10,BA2165, , ,  ,,
MAT194H1F,TUT 0110,9/4/2014,1,Tue,14,15,WB144, , ,  ,,
MAT194H1F,TUT 0111,9/4/2014,1,Tue,14,15,BA2159, , ,  ,,
MAT194H1F,TUT 0112,9/4/2014,1,Tue,14,15,BA3008, , ,  ,,
MAT290H1F,LEC 0101,9/4/2014,1,Mon,14,15,BA1180, ,"Pavel, Lacra",  ,,
MAT290H1F, ,9/4/2014,1,Wed,14,15,BA1180, ,"Pavel, Lacra",  ,,
MAT290H1F, ,9/4/2014,1,Thu,14,15,BA1180, ,"Pavel, Lacra",  ,,
MAT290H1F,LEC 0102,9/4/2014,1,Mon,17,18,BA1180, , ,  ,,
MAT290H1F, ,9/4/2014,1,Wed,17,18,BA1180, , ,  ,,
MAT290H1F, ,9/4/2014,1,Thu,17,18,BA1180, , ,  ,,
MAT290H1F,LEC 0103,9/4/2014,1,Mon,10,11,MC254, , ,  ,,
MAT290H1F, ,9/4/2014,1,Tue,11,12,MC254, , ,  ,,
MAT290H1F, ,9/4/2014,1,Thu,10,11,MC254, , ,  ,,
MAT290H1F,TUT 0101,9/4/2014,1,Wed,9,11,GB304, , ,  ,,
MAT290H1F,TUT 0102,9/4/2014,1,Wed,9,11,GB404, , ,  ,,
MAT290H1F,TUT 0103,9/4/2014,1,Fri,13,15,GB412, , ,  ,,
MAT290H1F,TUT 0104,9/4/2014,1,Fri,13,15,SF2202, , ,  ,,
MAT290H1F,TUT 0105,9/4/2014,1,Fri,13,15,GB304, , ,  ,,
MAT290H1F,TUT 0106,9/4/2014,1,Fri,13,15,GB404, , ,  ,,
MAT291H1F,LEC 0101,9/4/2014,1,Mon,11,12,MC252, ,"Dawson, Francis",  ,,
MAT291H1F, ,9/4/2014,1,Wed,11,12,MC252, ,"Dawson, Francis",  ,,
MAT291H1F, ,9/4/2014,1,Thu,11,12,MC252, ,"Dawson, Francis",  ,,
MAT291H1F,LEC 0102,9/4/2014,1,Fri,9,10,BA1170, ,"Cohen, Shai",  ,,
MAT291H1F, ,9/4/2014,1,Tue,9,10,BA1170, ,"Cohen, Shai",  ,,
MAT291H1F, ,9/4/2014,1,Thu,9,10,BA1170, ,"Cohen, Shai",  ,,
MAT291H1F,LEC 0103,9/4/2014,1,Fri,9,10,MC252, , ,  ,,
MAT291H1F, ,9/4/2014,1,Tue,9,10,MC252, , ,  ,,
MAT291H1F, ,9/4/2014,1,Thu,9,10,MC252, , ,  ,,
MAT291H1F,TUT 0101,9/4/2014,1,Tue,13,15,WB342, , ,  ,,
MAT291H1F,TUT 0102,9/4/2014,1,Tue,13,15,GB404, , ,  ,,
MAT291H1F,TUT 0103,9/4/2014,1,Fri,10,12,GB304, , ,  ,,
MAT291H1F,TUT 0104,9/4/2014,1,Fri,10,12,GB404, , ,  ,,
MAT291H1F,TUT 0105,9/4/2014,1,Thu,15,17,GB404, , ,  ,,
MAT291H1F,TUT 0106,9/4/2014,1,Thu,15,17,GB412, , ,  ,,
MAT292H1F,LEC 0101,9/4/2014,1,Tue,15,16,SF3202, , ,  ,,
MAT292H1F, ,9/4/2014,1,Wed,15,16,SF3202, , ,  ,,
MAT292H1F, ,9/4/2014,1,Thu,11,12,SF3202, , ,  ,,
MAT292H1F,LEC 0102,9/4/2014,1,Mon,16,17,MC254, , ,  ,,
MAT292H1F, ,9/4/2014,1,Tue,16,17,MC254, , ,  ,,
MAT292H1F, ,9/4/2014,1,Thu,15,16,MC254, , ,  ,,
MAT292H1F,TUT 0101,9/4/2014,1,Tue,9,11,WB144, , ,  ,,
MAT292H1F,TUT 0102,9/4/2014,1,Tue,9,11,BA2159, , ,  ,,
MAT292H1F,TUT 0103,9/4/2014,1,Tue,9,11,BA3008, , ,  ,,
MAT292H1F,TUT 0104,9/4/2014,1,Tue,9,11,BA2139, , ,  ,,
MAT292H1F,TUT 0105,9/4/2014,1,Wed,9,11,BA3008, , ,  ,,
MAT292H1F, ,9/4/2014,1,Wed,9,11,GB144, , ,  ,,
MAT292H1F,TUT 0106,9/4/2014,1,Wed,9,11,BA3012, , ,  ,,
MAT292H1F,TUT 0107,9/4/2014,1,Wed,9,11,BA2139, , ,  ,,
MAT292H1F,TUT 0108,9/4/2014,1,Wed,9,11,BA3116, , ,  ,,
MAT294H1F,LEC 0101,9/4/2014,1,Mon,12,13,BA1220, , ,  ,,
MAT294H1F, ,9/4/2014,1,Wed,12,13,BA1220, , ,  ,,
MAT294H1F, ,9/4/2014,1,Fri,14,15,BA1220, , ,  ,,
MAT294H1F,TUT 0101,9/4/2014,1,Tue,9,11,GB405, , ,  ,,
MAT301H1F,LEC 5101,9/4/2014,1,Wed,18,21,LM158, , ,  ,,
MAT389H1F,LEC 0101,9/4/2014,1,Wed,18,20,BA1170, , ,  ,,
MAT389H1F, ,9/4/2014,1,Mon,17,18,BA1170, , ,  ,,
MAT389H1F,TUT 0101,9/4/2014,1,Thu,15,16,GB304, , ,  ,,
MAT389H1F,TUT 0102,9/4/2014,1,Thu,15,16,SF2202, , ,  ,,
MAT401H1F,LEC 0101,9/4/2014,1,Wed,18,21, , , ,  ,,
MIE230H1F,LEC 0101,9/4/2014,1,Mon,12,13,BA1190, ,"Mostaghimi, Javad",  ,,
MIE230H1F, ,9/4/2014,1,Wed,12,13,BA1190, ,"Mostaghimi, Javad",  ,,
MIE230H1F, ,9/4/2014,1,Fri,14,15,BA1190, ,"Mostaghimi, Javad",  ,,
MIE230H1F,LEC 0102,9/4/2014,1,Mon,9,10,BA1190, ,"Mostaghimi, Javad",  ,,
MIE230H1F, ,9/4/2014,1,Wed,9,10,BA1190, ,"Mostaghimi, Javad",  ,,
MIE230H1F, ,9/4/2014,1,Fri,11,12,BA1190, ,"Mostaghimi, Javad",  ,,
MIE230H1F,TUT 0101,9/4/2014,1,Thu,13,15,HA403, , ,  ,,
MIE230H1F,TUT 0102,9/4/2014,1,Fri,15,17,GB221, , ,  ,,
MIE230H1F,TUT 0103,9/4/2014,1,Fri,15,17,GB405, , ,  ,,
MIE231H1F,LEC 0101,9/4/2014,1,Tue,16,17,WB116, ,"Benhabib, Bensiyon",  ,,
MIE231H1F, ,9/4/2014,1,Thu,15,17,WB116, ,"Benhabib, Bensiyon",  ,,
MIE231H1F,PRA 0101,9/4/2014,1,Mon,10,12,GB150, , ,  ,,
MIE231H1F, ,9/4/2014,1,Mon,10,12,WB255, , ,  ,,
MIE231H1F,PRA 0102,9/4/2014,1,Wed,13,15,WB255, , ,  ,,
MIE231H1F, ,9/4/2014,1,Wed,13,15,GB150, , ,  ,,
MIE231H1F,PRA 0103,9/4/2014,1,Thu,12,14,WB255, , ,  ,,
MIE231H1F, ,9/4/2014,1,Thu,12,14,RS303, , ,  ,,
MIE231H1F,TUT 0101,9/4/2014,1,Mon,16,18,RS208, , ,  ,,
MIE231H1F,TUT 0102,9/4/2014,1,Mon,15,17,GB304, , ,  ,,
MIE231H1F,TUT 0103,9/4/2014,1,Mon,15,17,SF3201, , ,  ,,
MIE236H1F,LEC 0101,9/4/2014,1,Mon,9,10,MC252, ,"Makis, Viliam",  ,,
MIE236H1F, ,9/4/2014,1,Wed,9,10,MC252, ,"Makis, Viliam",  ,,
MIE236H1F, ,9/4/2014,1,Fri,11,12,MC252, ,"Makis, Viliam",  ,,
MIE236H1F,TUT 0101,9/4/2014,1,Mon,10,12,WB119, , ,  ,,
MIE236H1F,TUT 0102,9/4/2014,1,Mon,10,12,WB342, , ,  ,,
MIE242H1F,LEC 0101,9/4/2014,1,Mon,12,13,MC254, ,"Chignell, Mark",  ,,
MIE242H1F, ,9/4/2014,1,Wed,12,13,MC254, ,"Chignell, Mark",  ,,
MIE242H1F, ,9/4/2014,1,Fri,14,15,MC254, ,"Chignell, Mark",  ,,
MIE242H1F,PRA 0101,9/4/2014,1,Thu,12,15,GB144, , ,  ,,
MIE242H1F,PRA 0102,9/4/2014,1,Thu,12,15,GB150, , ,  ,,
MIE243H1F,LEC 0101,9/4/2014,1,Tue,12,13,MB128, ,"Mackay, Matthew",  ,,
MIE243H1F, ,9/4/2014,1,Fri,12,13,MB128, ,"Mackay, Matthew",  ,,
MIE243H1F, ,9/4/2014,1,Thu,17,18,SF1105, ,"Mackay, Matthew",  ,,
MIE243H1F,PRA 0101,9/4/2014,1,Tue,9,11,MB123, , ,  ,,
MIE243H1F,PRA 0102,9/4/2014,1,Thu,12,14,MC215, , ,  ,,
MIE243H1F,PRA 0103,9/4/2014,1,Mon,13,15,MB123, , ,  ,,
MIE243H1F,PRA 0104,9/4/2014,1,Fri,15,17,MC215, , ,  ,,
MIE243H1F,TUT 0101,9/4/2014,1,Mon,13,15,SF3202, , ,  ,,
MIE243H1F,TUT 0102,9/4/2014,1,Wed,10,12,SF1101, , ,  ,,
MIE250H1F,LEC 0101,9/4/2014,1,Fri,13,14,BA1190, ,"Aleman, Dionne",  ,,
MIE250H1F, ,9/4/2014,1,Tue,13,14,BA1190, ,"Aleman, Dionne",  ,,
MIE250H1F,PRA 0101,9/4/2014,1,Tue,15,18,GB150, , ,  ,,
MIE250H1F,PRA 0102,9/4/2014,1,Tue,15,18,WB255, , ,  ,,
MIE258H1F,LEC 0101,9/4/2014,1,Mon,15,16,MB128, ,"Carter, Michael",  ,,
MIE258H1F, ,9/4/2014,1,Mon,15,16,MB128, ,"Sinclair, Leslie A.",  ,,
MIE258H1F, ,9/4/2014,1,Wed,15,17,MB128, ,"Carter, Michael",  ,,
MIE258H1F, ,9/4/2014,1,Wed,15,17,MB128, ,"Sinclair, Leslie A.",  ,,
MIE258H1F,TUT 0101,9/4/2014,1,Tue,12,13,HA403, , ,  ,,
MIE258H1F,TUT 0102,9/4/2014,1,Mon,14,15,HA403, , ,  ,,
MIE258H1F,TUT 0103,9/4/2014,1,Tue,14,15,HA403, , ,  ,,
MIE262H1F,LEC 0101,9/4/2014,1,Fri,10,11, , ,"Aleman, Dionne",  ,,
MIE262H1F, ,9/4/2014,1,Tue,10,11, , ,"Aleman, Dionne",  ,,
MIE262H1F, ,9/4/2014,1,Thu,10,11, , ,"Aleman, Dionne",  ,,
MIE262H1F,PRA 0101,9/4/2014,1,Mon,16,18,RS303, , ,  ,,
MIE262H1F,PRA 0102,9/4/2014,1,Wed,10,12,RS303, , ,  ,,
MIE262H1F,TUT 0101,9/4/2014,1,Wed,14,15,GB404, , ,  ,,
MIE262H1F,TUT 0102,9/4/2014,1,Mon,16,17,WB342, , ,  ,,
MIE270H1F,LEC 0101,9/4/2014,1,Wed,16,18,MC102, ,"Naguib, Hani",  ,,
MIE270H1F, ,9/4/2014,1,Wed,16,18,MC102, ,"Kesler, Olivera",  ,,
MIE270H1F, ,9/4/2014,1,Tue,15,16,MC254, ,"Naguib, Hani",  ,,
MIE270H1F, ,9/4/2014,1,Tue,15,16,MC254, ,"Kesler, Olivera",  ,,
MIE270H1F,LEC 0102,9/4/2014,1,Tue,13,15,MC254, ,"Naguib, Hani",  ,,
MIE270H1F, ,9/4/2014,1,Tue,13,15,MC254, ,"Kesler, Olivera",  ,,
MIE270H1F, ,9/4/2014,1,Wed,15,16,MC102, ,"Naguib, Hani",  ,,
MIE270H1F, ,9/4/2014,1,Wed,15,16,MC102, ,"Kesler, Olivera",  ,,
MIE270H1F,PRA 0101,9/4/2014,1,Wed,13,15,MC215, , ,  ,,
MIE270H1F,PRA 0102,9/4/2014,1,Wed,9,11,MC215, , ,  ,,
MIE270H1F,PRA 0103,9/4/2014,1,Fri,9,11,MC215, , ,  ,,
MIE270H1F,PRA 0104,9/4/2014,1,Mon,10,12,MC215, , ,  ,,
MIE270H1F,PRA 0105,9/4/2014,1,Tue,9,11,MC215, , ,  ,,
MIE270H1F,PRA 0106,9/4/2014,1,Mon,13,15,MC215, , ,  ,,
MIE270H1F,TUT 0101,9/4/2014,1,Fri,9,11,GB412, , ,  ,,
MIE270H1F,TUT 0102,9/4/2014,1,Thu,9,11,SF3202, , ,  ,,
MIE301H1F,LEC 0101,9/4/2014,1,Mon,12,13,MB128, ,"Diller, Eric",  ,,
MIE301H1F, ,9/4/2014,1,Wed,12,13,MB128, ,"Diller, Eric",  ,,
MIE301H1F, ,9/4/2014,1,Fri,14,15,WB116, ,"Diller, Eric",  ,,
MIE301H1F,PRA 0101,9/4/2014,1,Mon,15,18,GB150, , ,  ,,
MIE301H1F, ,9/4/2014,1,Mon,15,18,WB255, , ,  ,,
MIE301H1F,TUT 0101,9/4/2014,1,Mon,18,19,BA1190, , ,  ,,
MIE301H1F, ,9/4/2014,1,Mon,18,19,MC254, , ,  ,,
MIE303H1F,LEC 0101,9/4/2014,1,Thu,9,11,GB248, ,"Bazylak, Aimy",  ,,
MIE303H1F, ,9/4/2014,1,Wed,9,10,GB220, ,"Bazylak, Aimy",  ,,
MIE303H1F,PRA 0101,9/4/2014,1,Mon,12,15,MC120, , ,  ,,
MIE303H1F,TUT 0101,9/4/2014,1,Wed,10,11,GB220, , ,  ,,
MIE312H1F,LEC 0101,9/4/2014,1,Fri,11,12,SF1101, ,"Guenther, Axel",  ,,
MIE312H1F, ,9/4/2014,1,Mon,9,10,SF1101, ,"Guenther, Axel",  ,,
MIE312H1F, ,9/4/2014,1,Wed,9,10,SF1101, ,"Guenther, Axel",  ,,
MIE312H1F,LEC 0102,9/4/2014,1,Fri,9,10,BA1180, ,"Sinton, David",  ,,
MIE312H1F, ,9/4/2014,1,Thu,9,10,BA1180, ,"Sinton, David",  ,,
MIE312H1F, ,9/4/2014,1,Tue,9,10,BA1180, ,"Sinton, David",  ,,
MIE312H1F,PRA 0101,9/4/2014,2,Thu,15,18,MC215, , , occurs once every two weeks,,
MIE312H1F,PRA 0102,9/8/2014,2,Thu,15,18,MC215, , , occurs once every two weeks,,
MIE312H1F,PRA 0103,9/4/2014,2,Wed,15,18,MC215, , , occurs once every two weeks,,
MIE312H1F,PRA 0104,9/8/2014,2,Wed,15,18,MC215, , , occurs once every two weeks,,
MIE312H1F,TUT 0101,9/4/2014,1,Fri,12,13,MC252, , ,  ,,
MIE312H1F,TUT 0102,9/4/2014,1,Fri,12,13,BA1190, , ,  ,,
MIE334H1F,LEC 0101,9/4/2014,1,Fri,9,10,BA1190, ,"Filleter, Tobin",  ,,
MIE334H1F, ,9/4/2014,1,Tue,9,10,BA1190, ,"Filleter, Tobin",  ,,
MIE334H1F, ,9/4/2014,1,Thu,9,10,BA1190, ,"Filleter, Tobin",  ,,
MIE334H1F,LEC 0102,9/4/2014,1,Mon,9,10,BA1180, ,"Montazeri, Hanif",  ,,
MIE334H1F, ,9/4/2014,1,Wed,9,10,BA1180, ,"Montazeri, Hanif",  ,,
MIE334H1F, ,9/4/2014,1,Fri,11,12,BA1180, ,"Montazeri, Hanif",  ,,
MIE334H1F,TUT 0101,9/4/2014,2,Tue,12,15,WB255, , , occurs once every two weeks,,
MIE334H1F, ,9/4/2014,2,Tue,12,15,GB150, , , occurs once every two weeks,,
MIE334H1F,TUT 0102,9/8/2014,2,Tue,12,15,GB150, , , occurs once every two weeks,,
MIE334H1F, ,9/8/2014,2,Tue,12,15,WB255, , , occurs once every two weeks,,
MIE342H1F,LEC 0101,9/4/2014,1,Tue,10,11,MC252, ,"Colic, Sinisa",  ,,
MIE342H1F, ,9/4/2014,1,Fri,10,11,MC252, ,"Colic, Sinisa",  ,,
MIE342H1F, ,9/4/2014,1,Wed,10,11,MC252, ,"Colic, Sinisa",  ,,
MIE342H1F,LEC 0102,9/4/2014,1,Mon,10,11,MC252, ,"Colic, Sinisa",  ,,
MIE342H1F, ,9/4/2014,1,Tue,11,12,MC252, ,"Colic, Sinisa",  ,,
MIE342H1F, ,9/4/2014,1,Thu,10,11,MC252, ,"Colic, Sinisa",  ,,
MIE342H1F,PRA 0101,9/4/2014,2,Wed,15,18,MC402, , , occurs once every two weeks,,
MIE342H1F,PRA 0102,9/8/2014,2,Wed,15,18,MC402, , , occurs once every two weeks,,
MIE342H1F,PRA 0103,9/4/2014,2,Fri,15,18,MC402, , , occurs once every two weeks,,
MIE342H1F,PRA 0104,9/8/2014,2,Fri,15,18,MC402, , , occurs once every two weeks,,
MIE342H1F,PRA 0105,9/4/2014,2,Thu,15,18,MC402, , , occurs once every two weeks,,
MIE342H1F,TUT 0101,9/4/2014,2,Thu,12,14,BA1190, , , occurs once every two weeks,,
MIE342H1F,TUT 0102,9/8/2014,2,Thu,12,14,BA1190, , , occurs once every two weeks,,
MIE343H1F,LEC 0101,9/4/2014,1,Thu,15,18,BA1170, ,"White, Paul",  ,,
MIE343H1F,PRA 0101,9/4/2014,1,Tue,12,15,GB144, , ,  ,,
MIE343H1F, ,9/4/2014,1,Tue,12,15,MB123, , ,  ,,
MIE344H1F,LEC 0101,9/4/2014,1,Fri,15,18,SF2202, ,"St-Cyr, Olivier",  ,,
MIE344H1F,PRA 0101,9/4/2014,1,Wed,15,18,GB150, , ,  ,,
MIE344H1F, ,9/4/2014,1,Wed,15,18,WB255, , ,  ,,
MIE350H1F,LEC 0101,9/4/2014,1,Wed,13,14,MC254, ,"Gruninger, Michael",  ,,
MIE350H1F, ,9/4/2014,1,Fri,12,14,MC254, ,"Gruninger, Michael",  ,,
MIE350H1F,PRA 0101,9/4/2014,1,Thu,10,11,GB144, , ,  ,,
MIE350H1F, ,9/4/2014,1,Thu,10,11,MB123, , ,  ,,
MIE350H1F,TUT 0101,9/4/2014,1,Fri,9,10,SF3202, , ,  ,,
MIE354H1F,LEC 0101,9/4/2014,1,Mon,12,13,RS310, ,"Consens, Mariano",  ,,
MIE354H1F, ,9/4/2014,1,Wed,12,13,RS310, ,"Consens, Mariano",  ,,
MIE354H1F, ,9/4/2014,1,Fri,14,15,RS310, ,"Consens, Mariano",  ,,
MIE354H1F,PRA 0101,9/4/2014,1,Mon,16,18,MB123, , ,  ,,
MIE354H1F,PRA 0102,9/4/2014,1,Wed,16,18,MB123, , ,  ,,
MIE360H1F,LEC 0101,9/4/2014,1,Fri,10,11,MC102, , ,  ,,
MIE360H1F, ,9/4/2014,1,Wed,10,12,MC102, , ,  ,,
MIE360H1F,PRA 0101,9/4/2014,1,Tue,10,12,RS303, , ,  ,,
MIE360H1F,PRA 0102,9/4/2014,1,Tue,16,18,RS303, , ,  ,,
MIE360H1F,PRA 0103,9/4/2014,1,Fri,16,18,WB255, , ,  ,,
MIE360H1F,TUT 0101,9/4/2014,1,Thu,12,13,RS310, , ,  ,,
MIE360H1F,TUT 0102,9/4/2014,1,Thu,12,13,WB119, , ,  ,,
MIE365H1F,LEC 0101,9/4/2014,1,Fri,15,16,BA1220, ,"Frances, Daniel",  ,,
MIE365H1F, ,9/4/2014,1,Mon,15,16,BA1220, ,"Frances, Daniel",  ,,
MIE365H1F, ,9/4/2014,1,Wed,15,16,BA1220, ,"Frances, Daniel",  ,,
MIE365H1F,PRA 0101,9/4/2014,1,Wed,16,18,GB144, , ,  ,,
MIE365H1F, ,9/4/2014,1,Wed,16,18,RS303, , ,  ,,
MIE365H1F,TUT 0101,9/4/2014,1,Mon,9,10,BA1210, , ,  ,,
MIE375H1F,LEC 0101,9/4/2014,1,Tue,13,15,BA1210, ,"Kwon, Roy",  ,,
MIE375H1F, ,9/4/2014,1,Thu,13,14,BA1210, ,"Kwon, Roy",  ,,
MIE375H1F,TUT 0101,9/4/2014,1,Mon,16,17,BA2175, , ,  ,,
MIE397Y1Y,TUT 0101,9/4/2014,1,Thu,18,19,MC102, ,"Tihanyi, Deborah",  ,,
MIE404H1F,LEC 0101,9/4/2014,1,Tue,13,15,SF1101, ,"Ben Mrad, Ridha",  ,,
MIE404H1F, ,9/4/2014,1,Fri,14,15,SF1105, ,"Ben Mrad, Ridha",  ,,
MIE404H1F,LEC 5101,9/4/2014,1,Mon,18.5,20.5,BA2179, ,"Ben Mrad, Ridha",  ,,
MIE404H1F, ,9/4/2014,1,Wed,18.5,20.5,BA2179, ,"Ben Mrad, Ridha",  ,,
MIE404H1F,PRA 0101,9/4/2014,1,Mon,12,15,MC402, , ,  ,,
MIE404H1F,PRA 0102,9/4/2014,1,Mon,15,18,MC402, , ,  ,,
MIE404H1F,PRA 0103,9/4/2014,1,Thu,12,15,MC402, , ,  ,,
MIE404H1F,TUT 0101,9/4/2014,1,Fri,12,14,GB405, , ,  ,,
MIE404H1F,TUT 0102,9/4/2014,1,Fri,12,14,WB130, , ,  ,,
MIE407H1F,LEC 0101,9/4/2014,1,Thu,16,17,BA1240, ,"Lebenhaft, Julian",  ,,
MIE407H1F, ,9/4/2014,1,Mon,15,17,BA1240, ,"Lebenhaft, Julian",  ,,
MIE407H1F,TUT 0101,9/4/2014,1,Tue,12,14,BA1230, , ,  ,,
MIE411H1F,LEC 0101,9/4/2014,1,Tue,9,10,GB120, ,"Wallace, James",  ,,
MIE411H1F, ,9/4/2014,1,Thu,9,10,GB120, ,"Wallace, James",  ,,
MIE411H1F, ,9/4/2014,1,Fri,9,10,GB120, ,"Wallace, James",  ,,
MIE411H1F,PRA 0101,9/4/2014,1,Thu,12,15,MC120, , ,  ,,
MIE411H1F,PRA 0102,9/4/2014,1,Tue,15,18,MC120, , ,  ,,
MIE411H1F,PRA 0103,9/4/2014,1,Thu,15,18,MC120, , ,  ,,
MIE414H1F,LEC 0101,9/4/2014,1,Mon,12,13,RS208, ,"Guenther, Axel",  ,,
MIE414H1F, ,9/4/2014,1,Wed,12,14,RS208, ,"Guenther, Axel",  ,,
MIE414H1F,PRA 0101,9/4/2014,1,Tue,15,18,MC215, , ,  ,,
MIE414H1F,TUT 0101,9/4/2014,1,Mon,13,14,WB144, , ,  ,,
MIE422H1F,LEC 0101,9/4/2014,1,Mon,9,10,WB119, ,"Mills, James",  ,,
MIE422H1F, ,9/4/2014,1,Fri,11,12,WB119, ,"Mills, James",  ,,
MIE422H1F,PRA 0101,9/4/2014,2,Wed,15,18,MB67, , , occurs once every two weeks,,
MIE422H1F,PRA 0102,9/8/2014,2,Wed,15,18,MB67, , , occurs once every two weeks,,
MIE440H1F,LEC 0101,9/4/2014,1,Wed,10,11,RS310, ,"Shu, Lily H.",  ,,
MIE440H1F, ,9/4/2014,1,Tue,10,11,RS310, ,"Shu, Lily H.",  ,,
MIE440H1F,PRA 0101,9/4/2014,1,Tue,15,17,MB123, , ,  ,,
MIE440H1F,TUT 0101,9/4/2014,1,Fri,10,11,MB123, , ,  ,,
MIE442H1F,LEC 0101,9/4/2014,1,Thu,11,13, , ,"Spelt, Jan",  ,,
MIE442H1F, ,9/4/2014,1,Wed,11,12,BA1130, ,"Spelt, Jan",  ,,
MIE442H1F,PRA 0101,9/4/2014,1,Mon,18,19,BA1130, , ,  ,,
MIE442H1F,TUT 0101,9/4/2014,1,Fri,15,16.5,SF3201, , ,  ,,
MIE442H1F,TUT 0102,9/4/2014,1,Fri,16.5,18,SF3201, , ,  ,,
MIE444H1F,LEC 0101,9/4/2014,1,Tue,10,11,GB220, ,"Ben Mrad, Ridha",  ,,
MIE444H1F, ,9/4/2014,1,Fri,10,11,GB220, ,"Ben Mrad, Ridha",  ,,
MIE444H1F,PRA 0101,9/4/2014,1,Tue,12,15,MC402, , ,  ,,
MIE444H1F,PRA 0102,9/4/2014,1,Tue,15,18,MC402, , ,  ,,
MIE448H1F,LEC 0101,9/4/2014,1,Fri,14,15,BA1230, ,"Milgram, Paul",  ,,
MIE448H1F, ,9/4/2014,1,Wed,12,14,BA1230, ,"Milgram, Paul",  ,,
MIE448H1F,PRA 0101,9/4/2014,1,Tue,15,18,MB325, , ,  ,,
MIE451H1F,LEC 0101,9/4/2014,1,Wed,15,16,RS208, ,"Fox, Mark",  ,,
MIE451H1F, ,9/4/2014,1,Fri,15,16,RS208, ,"Fox, Mark",  ,,
MIE451H1F, ,9/4/2014,1,Mon,15,16,RS208, ,"Fox, Mark",  ,,
MIE451H1F,PRA 0101,9/4/2014,1,Fri,16,17,RS303, , ,  ,,
MIE451H1F,TUT 0101,9/4/2014,1,Wed,14,15,BA2165, , ,  ,,
